Date,Open,High,Low,Close,Adj Close,Volume
2016-09-30,0.04,0.04,0.04,0.04,0.04,0
2016-10-03,61.91,62.61,61.86,62.1,62.1,8516
2016-10-04,62.2,63.35,62.08,62.8,62.8,29213
2016-10-05,0.04,0.04,0.04,0.04,0.04,0
2016-10-06,0.04,0.04,0.04,0.04,0.04,0
2016-10-07,62.94,64.45,62.94,63.53,63.53,43608
2016-10-10,64.39,64.39,62.67,62.95,62.95,15065
2016-10-11,63.14,63.31,60.68,60.95,60.95,40719
2016-10-12,61.35,62.4,60.15,60.37,60.37,49384
2016-10-13,60.3,63.5,60.3,62.74,62.74,61047
2016-10-14,62.73,62.73,61.31,61.65,61.65,20130
2016-10-17,0.04,0.04,0.04,0.04,0.04,0
2016-10-18,62.6,62.6,61.46,61.8,61.8,22154
2016-10-19,61.5,62.98,61.5,62.98,62.98,58269
2016-10-20,62.98,62.98,62.1,62.36,62.36,13147
2016-10-21,0.04,0.04,0.04,0.04,0.04,0
2016-10-24,0.04,0.04,0.04,0.04,0.04,0
2016-10-25,63.0,63.0,62.05,62.61,62.61,21528
2016-10-26,62.5,62.51,61.15,61.7,61.7,6483
